Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date
104.64,47,Customer_47,Home Office,Furniture,Office Furnishings,Office Furnishings Product 38,Martin,Thursday,4,1732.04,18,1886.17,80374,False,2019-02-07
219.25,44,Customer_44,Home Office,Technology,Office Machines,Office Machines Product 13,Poprad,Saturday,6,-148.66,11,2415.31,83304,False,2019-04-27
266.01,31,Customer_31,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 90,Trnava,Sunday,7,1456.36,13,3449.3,99897,False,2016-09-11
451.99,44,Customer_44,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 62,Košice,Sunday,7,495.76,7,3159.54,86325,False,2016-06-26
102.53,7,Customer_7,Home Office,Technology,Office Machines,Office Machines Product 36,Prešov,Sunday,7,1194.78,6,615.92,80783,True,2019-06-30
300.81,49,Customer_49,Small Business,Office Supplies,Envelopes,Envelopes Product 68,Trenčín,Sunday,7,1752.96,19,5722.68,89491,False,2019-06-16
493.22,2,Customer_2,Small Business,Furniture,Office Furnishings,Office Furnishings Product 26,Trenčín,Tuesday,2,438.16,8,3943.59,80512,True,2016-05-10
200.69,38,Customer_38,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 69,Trenčín,Saturday,6,1648.07,15,3005.17,84146,False,2016-04-16
422.43,26,Customer_26,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 96,Poprad,Saturday,6,479.32,23,9712.36,88472,False,2017-12-30
40.78,37,Customer_37,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 66,Banská Bystrica,Sunday,7,1463.29,14,568.53,80372,False,2019-10-06
491.92,9,Customer_9,Home Office,Technology,Office Machines,Office Machines Product 10,Bratislava,Friday,5,1630.47,16,7876.75,84284,False,2016-12-09
457.12,41,Customer_41,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 51,Trenčín,Thursday,4,1450.57,5,2293.87,81246,False,2018-05-10
313.64,17,Customer_17,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 83,Prešov,Tuesday,2,1.96,2,623.37,86754,False,2016-10-11
410.18,47,Customer_47,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 43,Bratislava,Tuesday,2,1213.98,10,4100.79,89437,False,2017-12-12
157.28,10,Customer_10,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 5,Prešov,Tuesday,2,911.35,23,3612.6,92737,False,2018-09-25
458.33,45,Customer_45,Home Office,Furniture,Office Furnishings,Office Furnishings Product 67,Bratislava,Thursday,4,525.9,11,5041.69,93975,False,2015-03-19
75.03,44,Customer_44,Corporate,Technology,Office Machines,Office Machines Product 99,Poprad,Monday,1,1725.95,24,1804.14,98623,False,2015-03-23
327.04,23,Customer_23,Small Business,Furniture,Office Furnishings,Office Furnishings Product 73,Trnava,Thursday,4,-86.88,1,336.24,86744,False,2015-02-05
350.8,30,Customer_30,Small Business,Furniture,Office Furnishings,Office Furnishings Product 30,Trenčín,Wednesday,3,433.77,2,711.01,99529,False,2018-11-07
23.46,28,Customer_28,Corporate,Office Supplies,Envelopes,Envelopes Product 8,Nitra,Thursday,4,1099.87,14,319.33,93775,False,2016-01-07
139.35,33,Customer_33,Corporate,Furniture,Office Furnishings,Office Furnishings Product 83,Trnava,Monday,1,1822.56,11,1541.84,87772,False,2017-04-03
311.0,14,Customer_14,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 5,Banská Bystrica,Tuesday,2,1847.61,17,5292.1,82463,False,2017-05-30
408.27,15,Customer_15,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 1,Trnava,Sunday,7,248.67,14,5721.05,85610,False,2015-09-20
458.01,2,Customer_2,Small Business,Furniture,Office Furnishings,Office Furnishings Product 61,Martin,Tuesday,2,1329.18,6,2747.94,94268,False,2015-01-06
51.44,40,Customer_40,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 91,Martin,Wednesday,3,1866.88,9,460.31,94278,False,2018-08-15
55.49,27,Customer_27,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 2,Poprad,Tuesday,2,222.07,14,775.54,85076,False,2015-08-04
135.0,31,Customer_31,Small Business,Furniture,Office Furnishings,Office Furnishings Product 86,Nitra,Sunday,7,224.31,12,1625.35,93535,False,2018-12-23
107.57,19,Customer_19,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 2,Košice,Friday,5,487.65,13,1393.4,87813,False,2019-11-08
194.17,14,Customer_14,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 22,Poprad,Friday,5,927.64,8,1562.15,87595,False,2016-08-05
416.18,9,Customer_9,Corporate,Furniture,Office Furnishings,Office Furnishings Product 55,Poprad,Saturday,6,99.29,2,838.9,94394,False,2018-09-08
212.27,34,Customer_34,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 95,Bratislava,Tuesday,2,1185.54,14,2970.46,82101,False,2015-12-22
213.23,9,Customer_9,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 17,Košice,Tuesday,2,1882.74,11,2336.56,99168,False,2015-09-15
431.12,40,Customer_40,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 100,Nitra,Sunday,7,1223.35,4,1719.02,80618,False,2015-10-25
269.93,6,Customer_6,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 37,Košice,Saturday,6,280.59,5,1358.83,91585,False,2019-03-02
202.71,6,Customer_6,Corporate,Office Supplies,Envelopes,Envelopes Product 87,Žilina,Wednesday,3,1605.29,13,2644.33,91895,False,2015-05-20
128.83,3,Customer_3,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 52,Martin,Monday,1,1201.74,13,1679.22,90170,False,2017-06-26
96.42,14,Customer_14,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 33,Košice,Friday,5,1697.74,11,1068.05,81017,False,2015-08-21
259.04,37,Customer_37,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 55,Trnava,Saturday,6,-195.3,23,5950.03,80239,False,2018-06-30
237.4,40,Customer_40,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 30,Martin,Friday,5,392.85,8,1895.75,88724,False,2019-03-29
147.72,11,Customer_11,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 73,Žilina,Sunday,7,1204.78,19,2809.02,88584,True,2015-10-11
52.26,43,Customer_43,Small Business,Furniture,Office Furnishings,Office Furnishings Product 10,Poprad,Thursday,4,955.39,19,1001.38,89119,False,2016-09-29
46.41,12,Customer_12,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 15,Nitra,Tuesday,2,1956.67,20,935.38,99390,False,2015-04-07
1.75,38,Customer_38,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 30,Prešov,Sunday,7,346.75,25,39.02,92742,False,2017-12-24
366.75,28,Customer_28,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 66,Banská Bystrica,Sunday,7,155.53,19,6965.31,90110,False,2018-08-26
373.72,16,Customer_16,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 71,Prešov,Tuesday,2,172.05,4,1497.39,91091,False,2017-10-17
303.59,10,Customer_10,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 78,Poprad,Monday,1,-153.05,24,7292.37,85074,False,2016-09-19
367.31,18,Customer_18,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 88,Košice,Monday,1,731.83,8,2946.92,80334,False,2017-10-09
155.23,4,Customer_4,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 78,Trenčín,Wednesday,3,1993.7,9,1394.51,80868,False,2016-11-16
370.85,8,Customer_8,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 73,Banská Bystrica,Tuesday,2,353.28,18,6670.61,84021,False,2015-11-17
338.5,15,Customer_15,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 32,Martin,Thursday,4,1504.58,8,2711.36,81387,False,2016-06-16
143.73,14,Customer_14,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 57,Košice,Wednesday,3,1997.06,17,2444.96,90338,False,2018-12-05
159.77,11,Customer_11,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 56,Trenčín,Thursday,4,950.67,13,2086.68,89727,False,2017-08-31
311.47,11,Customer_11,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 85,Košice,Thursday,4,591.4,3,927.14,82906,False,2019-05-16
284.21,40,Customer_40,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 3,Bratislava,Thursday,4,1516.36,13,3693.3,99703,False,2017-06-22
178.51,32,Customer_32,Home Office,Technology,Office Machines,Office Machines Product 22,Trenčín,Thursday,4,494.07,15,2674.14,81337,False,2017-12-28
123.66,42,Customer_42,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 81,Martin,Tuesday,2,686.12,4,488.74,94627,False,2016-10-25
123.11,48,Customer_48,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 75,Poprad,Tuesday,2,318.21,19,2341.38,99642,False,2019-12-31
48.94,12,Customer_12,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 55,Bratislava,Thursday,4,-190.38,23,1134.43,92065,False,2019-09-05
402.87,13,Customer_13,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 85,Poprad,Thursday,4,937.14,14,5647.03,84889,False,2018-11-15
304.22,46,Customer_46,Home Office,Technology,Office Machines,Office Machines Product 92,Košice,Saturday,6,528.52,13,3955.53,95833,False,2016-09-03
245.59,39,Customer_39,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 11,Banská Bystrica,Thursday,4,1883.43,5,1220.06,87292,False,2019-10-03
307.77,2,Customer_2,Home Office,Furniture,Office Furnishings,Office Furnishings Product 31,Žilina,Sunday,7,1410.55,7,2160.54,83350,False,2015-07-05
318.75,38,Customer_38,Home Office,Furniture,Office Furnishings,Office Furnishings Product 24,Trenčín,Thursday,4,893.47,6,1921.7,90194,True,2019-12-12
396.12,5,Customer_5,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 32,Bratislava,Saturday,6,1327.58,8,3165.22,84220,False,2018-02-10
27.76,37,Customer_37,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 66,Martin,Friday,5,-167.4,13,364.63,89917,False,2016-03-04
179.75,34,Customer_34,Home Office,Office Supplies,Envelopes,Envelopes Product 43,Košice,Thursday,4,757.75,14,2511.73,97518,False,2018-02-15
378.64,39,Customer_39,Home Office,Furniture,Office Furnishings,Office Furnishings Product 65,Nitra,Monday,1,401.22,3,1138.76,87522,False,2015-03-23
394.64,36,Customer_36,Home Office,Technology,Office Machines,Office Machines Product 70,Poprad,Monday,1,1123.75,15,5910.99,96887,False,2018-01-29
81.44,6,Customer_6,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 98,Martin,Saturday,6,1787.57,25,2039.18,90270,False,2016-12-10
281.74,16,Customer_16,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 6,Žilina,Tuesday,2,135.39,21,5923.69,82115,False,2019-08-06
181.37,38,Customer_38,Small Business,Technology,Office Machines,Office Machines Product 91,Žilina,Tuesday,2,99.03,25,4536.95,82909,False,2015-02-03
121.6,11,Customer_11,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 73,Prešov,Friday,5,1778.41,8,975.86,85152,False,2018-03-30
26.6,28,Customer_28,Home Office,Furniture,Office Furnishings,Office Furnishings Product 83,Poprad,Saturday,6,16.15,11,301.48,94458,False,2018-10-20
330.84,22,Customer_22,Small Business,Technology,Office Machines,Office Machines Product 92,Poprad,Sunday,7,605.27,4,1321.32,95279,False,2017-08-06
75.93,22,Customer_22,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 41,Bratislava,Friday,5,819.99,8,609.23,94414,False,2018-06-01
95.89,20,Customer_20,Home Office,Technology,Office Machines,Office Machines Product 78,Košice,Saturday,6,1448.04,14,1344.44,95492,False,2015-09-12
275.15,10,Customer_10,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 94,Martin,Tuesday,2,1101.97,22,6049.58,99366,False,2017-08-22
172.17,33,Customer_33,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 5,Trenčín,Tuesday,2,1813.24,25,4311.14,90625,False,2019-08-06
187.26,19,Customer_19,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 11,Trenčín,Sunday,7,362.79,7,1306.43,91348,False,2016-04-17
157.29,45,Customer_45,Home Office,Technology,Office Machines,Office Machines Product 6,Košice,Saturday,6,142.47,18,2830.08,89391,False,2017-09-16
109.72,31,Customer_31,Home Office,Furniture,Office Furnishings,Office Furnishings Product 31,Banská Bystrica,Monday,1,758.84,6,665.76,84009,False,2016-12-12
459.12,23,Customer_23,Small Business,Furniture,Office Furnishings,Office Furnishings Product 91,Prešov,Sunday,7,1157.69,10,4597.04,99116,False,2018-01-21
272.52,20,Customer_20,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 43,Košice,Thursday,4,905.44,4,1087.27,81713,False,2015-08-06
40.89,12,Customer_12,Home Office,Office Supplies,Envelopes,Envelopes Product 15,Košice,Wednesday,3,786.56,16,656.8,99571,False,2015-12-09
355.62,1,Customer_1,Corporate,Technology,Office Machines,Office Machines Product 67,Trenčín,Saturday,6,706.26,3,1070.29,88499,False,2018-06-09
61.09,22,Customer_22,Home Office,Office Supplies,Envelopes,Envelopes Product 90,Košice,Wednesday,3,406.04,2,127.37,88813,False,2018-11-07
208.25,11,Customer_11,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 95,Prešov,Thursday,4,1105.11,19,3958.65,94052,False,2015-08-27
78.47,36,Customer_36,Home Office,Office Supplies,Envelopes,Envelopes Product 73,Martin,Saturday,6,1259.85,4,306.42,88292,False,2015-05-23
54.65,42,Customer_42,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 78,Nitra,Monday,1,1602.56,19,1045.15,94298,False,2015-11-30
420.84,38,Customer_38,Home Office,Office Supplies,Envelopes,Envelopes Product 94,Banská Bystrica,Wednesday,3,1027.26,21,8841.87,80375,False,2015-09-30
316.38,15,Customer_15,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 36,Trnava,Wednesday,3,1670.34,25,7904.54,83327,False,2016-12-07
116.22,2,Customer_2,Small Business,Technology,Office Machines,Office Machines Product 48,Prešov,Monday,1,420.44,6,691.09,84113,False,2015-04-06
285.39,40,Customer_40,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 51,Nitra,Wednesday,3,681.47,1,291.56,91685,False,2015-02-11
315.98,35,Customer_35,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 57,Poprad,Monday,1,1482.15,25,7897.05,96239,False,2016-05-30
412.98,20,Customer_20,Corporate,Office Supplies,Envelopes,Envelopes Product 74,Trnava,Friday,5,24.06,18,7423.85,97532,False,2019-06-21
166.48,40,Customer_40,Small Business,Office Supplies,Envelopes,Envelopes Product 64,Trenčín,Tuesday,2,1190.71,20,3327.0,98595,False,2017-11-14
20.23,35,Customer_35,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 96,Banská Bystrica,Wednesday,3,1587.78,17,341.31,81414,False,2016-11-16
201.8,6,Customer_6,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 87,Poprad,Friday,5,378.1,2,411.42,89924,False,2015-09-04
133.04,33,Customer_33,Home Office,Office Supplies,Envelopes,Envelopes Product 83,Bratislava,Wednesday,3,1445.22,23,3055.42,93508,False,2017-03-08
299.34,2,Customer_2,Small Business,Furniture,Office Furnishings,Office Furnishings Product 24,Poprad,Tuesday,2,941.26,21,6286.32,99769,False,2015-06-09
399.19,13,Customer_13,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 87,Poprad,Sunday,7,1326.57,23,9185.33,91456,False,2018-01-14
340.27,25,Customer_25,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 28,Banská Bystrica,Saturday,6,584.26,21,7140.38,91642,False,2016-07-23
282.16,32,Customer_32,Home Office,Technology,Office Machines,Office Machines Product 11,Trenčín,Monday,1,1869.33,17,4803.07,93525,False,2018-11-26
76.4,47,Customer_47,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 23,Nitra,Wednesday,3,700.2,24,1824.92,80486,False,2016-04-20
308.08,31,Customer_31,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 10,Žilina,Sunday,7,553.29,19,5860.64,98029,False,2016-03-27
478.56,12,Customer_12,Corporate,Furniture,Office Furnishings,Office Furnishings Product 93,Banská Bystrica,Tuesday,2,-46.46,8,3818.88,96094,True,2016-05-03
273.43,35,Customer_35,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 100,Trnava,Thursday,4,119.1,25,6832.36,98738,False,2016-05-12
309.12,48,Customer_48,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 5,Prešov,Monday,1,285.01,16,4936.33,84479,False,2015-02-23
42.0,47,Customer_47,Corporate,Furniture,Office Furnishings,Office Furnishings Product 22,Trnava,Friday,5,794.83,10,412.39,95881,False,2017-06-30
204.91,22,Customer_22,Small Business,Furniture,Office Furnishings,Office Furnishings Product 48,Nitra,Saturday,6,678.44,20,4106.13,93943,False,2015-01-31
210.9,35,Customer_35,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 22,Košice,Thursday,4,-84.87,4,843.39,84168,False,2018-01-04
348.08,19,Customer_19,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 24,Trnava,Thursday,4,1601.76,10,3481.66,90947,False,2016-05-19
250.86,12,Customer_12,Small Business,Technology,Office Machines,Office Machines Product 14,Nitra,Sunday,7,923.09,7,1757.87,97830,False,2016-06-05
209.78,23,Customer_23,Home Office,Office Supplies,Envelopes,Envelopes Product 57,Trnava,Friday,5,832.29,24,5038.0,81839,False,2016-11-25
310.81,34,Customer_34,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 17,Banská Bystrica,Wednesday,3,303.59,10,3102.84,87949,False,2019-01-09
230.62,21,Customer_21,Corporate,Office Supplies,Envelopes,Envelopes Product 5,Martin,Thursday,4,1511.98,13,3006.07,84675,False,2019-07-11
111.31,25,Customer_25,Home Office,Office Supplies,Envelopes,Envelopes Product 74,Nitra,Friday,5,1252.69,21,2328.54,87973,False,2017-11-03
273.47,30,Customer_30,Home Office,Technology,Office Machines,Office Machines Product 46,Trenčín,Saturday,6,1105.42,19,5189.8,89277,True,2015-01-10
439.75,4,Customer_4,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 99,Poprad,Monday,1,1696.73,16,7029.41,86930,False,2017-12-25
207.05,25,Customer_25,Small Business,Technology,Office Machines,Office Machines Product 76,Banská Bystrica,Wednesday,3,1924.31,15,3109.94,98555,False,2018-06-06
464.4,33,Customer_33,Home Office,Office Supplies,Envelopes,Envelopes Product 15,Poprad,Tuesday,2,1901.28,9,4175.64,84253,False,2019-05-28
187.71,28,Customer_28,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 6,Trnava,Saturday,6,103.53,4,742.7,93875,False,2017-03-18
422.84,40,Customer_40,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 66,Košice,Wednesday,3,659.15,21,8884.08,81376,False,2016-06-01
314.3,16,Customer_16,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 58,Trnava,Monday,1,886.44,18,5653.22,94574,False,2015-01-19
322.37,12,Customer_12,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 98,Nitra,Saturday,6,626.65,7,2258.36,85336,False,2019-05-18
10.68,28,Customer_28,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 71,Prešov,Friday,5,1561.67,4,34.19,95106,False,2019-02-08
421.62,10,Customer_10,Corporate,Furniture,Office Furnishings,Office Furnishings Product 42,Martin,Tuesday,2,858.13,7,2944.11,98894,True,2019-07-30
245.37,26,Customer_26,Home Office,Office Supplies,Envelopes,Envelopes Product 90,Žilina,Monday,1,-45.94,12,2944.2,90593,False,2015-06-01
416.59,39,Customer_39,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 67,Trenčín,Saturday,6,415.2,9,3750.41,97914,False,2015-04-18
459.21,20,Customer_20,Corporate,Office Supplies,Envelopes,Envelopes Product 77,Poprad,Sunday,7,1022.59,5,2296.17,88573,False,2015-09-27
436.73,9,Customer_9,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 64,Trenčín,Thursday,4,614.31,9,3924.95,84627,True,2015-06-11
377.69,26,Customer_26,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 24,Prešov,Friday,5,1145.12,15,5666.4,89909,False,2018-01-26
418.67,2,Customer_2,Small Business,Furniture,Office Furnishings,Office Furnishings Product 51,Košice,Wednesday,3,1516.94,15,6289.49,89214,False,2016-03-23
23.46,9,Customer_9,Home Office,Furniture,Office Furnishings,Office Furnishings Product 91,Nitra,Wednesday,3,1117.19,19,442.29,88385,False,2015-07-01
135.02,10,Customer_10,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 68,Trnava,Monday,1,805.43,13,1753.77,99624,False,2016-11-28
419.2,2,Customer_2,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 88,Banská Bystrica,Wednesday,3,1584.96,20,8385.4,90736,False,2019-02-13
66.6,31,Customer_31,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 15,Trnava,Tuesday,2,1141.09,17,1123.1,82369,False,2019-06-11
113.61,1,Customer_1,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 8,Košice,Thursday,4,688.18,24,2730.49,84928,False,2017-09-21
416.73,44,Customer_44,Corporate,Furniture,Office Furnishings,Office Furnishings Product 13,Bratislava,Thursday,4,822.39,11,4589.79,95331,False,2017-08-10
66.62,9,Customer_9,Home Office,Technology,Office Machines,Office Machines Product 54,Nitra,Monday,1,1595.78,19,1265.29,98806,False,2015-07-13
457.17,34,Customer_34,Small Business,Furniture,Office Furnishings,Office Furnishings Product 94,Banská Bystrica,Friday,5,502.13,19,8691.04,81057,False,2018-03-09
67.69,37,Customer_37,Home Office,Furniture,Office Furnishings,Office Furnishings Product 54,Košice,Friday,5,886.18,22,1482.62,96692,False,2018-06-22
65.7,16,Customer_16,Small Business,Furniture,Office Furnishings,Office Furnishings Product 53,Banská Bystrica,Wednesday,3,850.98,7,458.53,92221,False,2016-01-06
367.47,7,Customer_7,Home Office,Technology,Office Machines,Office Machines Product 64,Trenčín,Monday,1,1359.71,6,2210.54,88009,True,2015-08-10
425.51,37,Customer_37,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 40,Nitra,Thursday,4,1316.9,13,5530.58,81754,False,2016-09-15
214.3,17,Customer_17,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 84,Poprad,Wednesday,3,388.49,19,4075.67,84955,False,2018-04-18
497.04,16,Customer_16,Home Office,Furniture,Office Furnishings,Office Furnishings Product 56,Martin,Wednesday,3,516.04,20,9938.32,89683,False,2016-04-27
281.75,43,Customer_43,Small Business,Technology,Office Machines,Office Machines Product 55,Banská Bystrica,Sunday,7,1572.45,23,6481.77,97718,True,2019-07-07
173.4,35,Customer_35,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 46,Trenčín,Tuesday,2,1244.25,5,861.45,92174,False,2018-09-11
369.85,34,Customer_34,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 12,Banská Bystrica,Tuesday,2,900.52,18,6664.75,92318,False,2017-10-24
295.99,11,Customer_11,Corporate,Technology,Office Machines,Office Machines Product 62,Poprad,Thursday,4,1492.9,20,5923.53,91201,False,2018-04-26
254.37,24,Customer_24,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 22,Poprad,Tuesday,2,1401.39,10,2549.86,85311,False,2016-04-19
44.12,39,Customer_39,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 25,Košice,Sunday,7,797.56,13,567.22,88995,False,2018-08-26
19.22,33,Customer_33,Corporate,Furniture,Office Furnishings,Office Furnishings Product 85,Trenčín,Saturday,6,232.5,19,371.52,83504,False,2018-01-27
184.36,4,Customer_4,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 88,Nitra,Thursday,4,1285.45,20,3685.26,91451,False,2015-06-18
110.85,13,Customer_13,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 43,Bratislava,Monday,1,665.42,15,1672.36,95210,False,2018-03-12
31.97,33,Customer_33,Small Business,Technology,Office Machines,Office Machines Product 13,Nitra,Saturday,6,1428.71,25,800.2,97601,False,2017-07-01
273.83,11,Customer_11,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 80,Bratislava,Tuesday,2,1896.68,17,4649.36,99657,False,2018-08-07
427.25,12,Customer_12,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 74,Poprad,Wednesday,3,1580.17,20,8535.42,98012,False,2019-08-14
478.12,31,Customer_31,Corporate,Furniture,Office Furnishings,Office Furnishings Product 69,Trnava,Monday,1,98.67,4,1913.86,82178,False,2016-01-18
392.11,18,Customer_18,Home Office,Technology,Office Machines,Office Machines Product 68,Poprad,Friday,5,1355.96,22,8619.57,91512,False,2017-07-07
375.82,24,Customer_24,Home Office,Furniture,Office Furnishings,Office Furnishings Product 31,Banská Bystrica,Friday,5,772.05,13,4876.88,88152,False,2015-01-30
37.37,3,Customer_3,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 7,Žilina,Sunday,7,1326.26,12,440.87,88852,False,2016-10-23
326.92,31,Customer_31,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 86,Košice,Thursday,4,796.65,2,660.36,84374,False,2015-03-12
22.9,1,Customer_1,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 4,Banská Bystrica,Thursday,4,1363.91,1,13.73,92025,False,2019-12-12
135.83,27,Customer_27,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 79,Trnava,Sunday,7,1346.33,21,2845.55,92360,True,2019-08-11
356.57,4,Customer_4,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 81,Prešov,Friday,5,-84.37,24,8560.62,83962,False,2016-05-06
34.54,42,Customer_42,Small Business,Office Supplies,Envelopes,Envelopes Product 64,Nitra,Thursday,4,488.45,10,344.85,99336,False,2018-01-25
460.72,31,Customer_31,Home Office,Technology,Office Machines,Office Machines Product 37,Prešov,Wednesday,3,23.72,12,5531.42,98386,False,2015-05-20
259.76,44,Customer_44,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 12,Košice,Wednesday,3,29.25,8,2086.31,99194,False,2018-03-14
389.78,8,Customer_8,Home Office,Furniture,Office Furnishings,Office Furnishings Product 15,Košice,Wednesday,3,-122.76,22,8578.23,87086,False,2016-07-27
464.54,45,Customer_45,Corporate,Technology,Office Machines,Office Machines Product 78,Žilina,Monday,1,-156.5,15,6973.66,83345,False,2019-03-25
435.01,2,Customer_2,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 40,Žilina,Sunday,7,1686.58,20,8706.11,90488,False,2017-04-30
298.48,38,Customer_38,Small Business,Furniture,Office Furnishings,Office Furnishings Product 39,Košice,Thursday,4,378.55,4,1186.69,84226,False,2019-01-10
405.4,22,Customer_22,Corporate,Technology,Office Machines,Office Machines Product 28,Prešov,Sunday,7,174.47,12,4870.18,81339,False,2017-01-01
